t,left_thigh_joint
3.040000,0.000046849
3.042500,0.000050041
3.045000,0.000053262
3.047500,0.000056511
3.050000,0.000059785
3.052500,0.000063083
3.055000,0.000066404
3.057500,0.000069745
3.060000,0.000073106
3.062500,0.000076484
3.065000,0.000079879
3.067500,0.000083288
3.070000,0.000086710
3.072500,0.000090143
3.075000,0.000093586
3.077500,0.000097037
3.080000,0.000100495
3.082500,0.000103958
3.085000,0.000107425
3.087500,0.000110894
3.090000,0.000114363
3.092500,0.000117832
3.095000,0.000121298
3.097500,0.000124760
3.100000,0.000128216
3.102500,0.000131665
3.105000,0.000135105
3.107500,0.000138535
3.110000,0.000141953
3.112500,0.000145357
3.115000,0.000148747
3.117500,0.000152120
3.120000,0.000155475
3.122500,0.000158810
3.125000,0.000162124
3.127500,0.000165415
3.130000,0.000168681
3.132500,0.000171922
3.135000,0.000175135
3.137500,0.000178318
3.140000,0.000181656
3.142500,0.000184959
3.145000,0.000188224
3.147500,0.000191449
3.150000,0.000194632
3.152500,0.000197772
3.155000,0.000200868
3.157500,0.000203954
3.160000,0.000206926
3.162500,0.000209912
3.165000,0.000212781
3.167500,0.000215665
3.170000,0.000218229
3.172500,0.000220852
3.175000,0.000223432
3.177500,0.000225957
3.180000,0.000228425
3.182500,0.000230833
3.185000,0.000233181
3.187500,0.000235467
3.190000,0.000237689
3.192500,0.000239847
3.195000,0.000241939
3.197500,0.000243963
3.200000,0.000245919
3.202500,0.000247805
3.205000,0.000249620
3.207500,0.000251362
3.210000,0.000253031
3.212500,0.000254625
3.215000,0.000256143
3.217500,0.000257585
3.220000,0.000258948
3.222500,0.000260233
3.225000,0.000261437
3.227500,0.000262367
3.230000,0.000263293
3.232500,0.000264145
3.235000,0.000264919
3.237500,0.000265614
3.240000,0.000266227
3.242500,0.000266527
3.245000,0.000266811
3.247500,0.000267131
3.250000,0.000267321
3.252500,0.000267321
3.255000,0.000267321
3.257500,0.000267249
3.260000,0.000267172
3.262500,0.000266986
3.265000,0.000266714
3.267500,0.000266263
3.270000,0.000265895
3.272500,0.000265437
3.275000,0.000264882
3.277500,0.000264243
3.280000,0.000263576
3.282500,0.000262787
3.285000,0.000261908
3.287500,0.000260947
3.290000,0.000259906
3.292500,0.000258785
3.295000,0.000257463
3.297500,0.000256307
3.300000,0.000254824
3.302500,0.000253381
3.305000,0.000251864
3.307500,0.000250266
3.310000,0.000248586
3.312500,0.000246826
3.315000,0.000244987
3.317500,0.000243070
3.320000,0.000241076
3.322500,0.000239005
3.325000,0.000236860
3.327500,0.000234640
3.330000,0.000232348
3.332500,0.000229985
3.335000,0.000227552
3.337500,0.000225050
3.340000,0.000222482
3.342500,0.000219847
3.345000,0.000217148
3.347500,0.000214387
3.350000,0.000211565
3.352500,0.000208684
3.355000,0.000205745
3.357500,0.000202750
3.360000,0.000199700
3.362500,0.000196599
3.365000,0.000193447
3.367500,0.000190246
3.370000,0.000186999
3.372500,0.000183706
3.375000,0.000180371
3.377500,0.000176995
3.380000,0.000173580
3.382500,0.000170128
3.385000,0.000166641
3.387500,0.000162859
3.390000,0.000159440
3.392500,0.000155607
3.395000,0.000151878
3.397500,0.000148132
3.400000,0.000144368
3.402500,0.000140589
3.405000,0.000136795
3.407500,0.000132991
3.410000,0.000129177
3.412500,0.000125356
3.415000,0.000121530
3.417500,0.000117701
3.420000,0.000113872
3.422500,0.000110044
3.425000,0.000106221
3.427500,0.000102403
3.430000,0.000098593
3.432500,0.000094793
3.435000,0.000091006
3.437500,0.000087233
3.440000,0.000083477
3.442500,0.000079739
3.445000,0.000076022
3.447500,0.000072328
3.450000,0.000068659
3.452500,0.000065017
3.455000,0.000061404
3.457500,0.000057823
3.460000,0.000054274
3.462500,0.000050760
3.465000,0.000047284
3.467500,0.000043847
3.470000,0.000040452
3.472500,0.000037100
3.475000,0.000033794
3.477500,0.000030537
3.480000,0.000027329
3.482500,0.000024174
3.485000,0.000021075
3.487500,0.000018034
3.490000,0.000015055
3.492500,0.000012142
3.495000,0.000009299
3.497500,0.000006534
3.500000,0.000003863
3.502500,0.000001254
3.505000,-0.000001360
3.507500,-0.000003982
3.510000,-0.000006610
3.512500,-0.000009244
3.515000,-0.000011884
3.517500,-0.000014529
3.520000,-0.000017179
3.522500,-0.000019832
3.525000,-0.000022490
3.527500,-0.000025150
3.530000,-0.000027813
3.532500,-0.000030477
3.535000,-0.000033142
3.537500,-0.000035808
3.540000,-0.000038473
3.542500,-0.000041137
3.545000,-0.000043800
3.547500,-0.000046460
3.550000,-0.000049117
3.552500,-0.000051770
3.555000,-0.000054418
3.557500,-0.000057061
3.560000,-0.000059697
3.562500,-0.000062327
3.565000,-0.000064949
3.567500,-0.000067562
3.570000,-0.000070166
3.572500,-0.000072759
3.575000,-0.000075342
3.577500,-0.000077912
3.580000,-0.000080470
3.582500,-0.000083015
3.585000,-0.000085545
3.587500,-0.000088060
3.590000,-0.000090558
3.592500,-0.000093040
3.595000,-0.000095504
3.597500,-0.000097950
3.600000,-0.000100376
3.602500,-0.000102782
3.605000,-0.000105167
3.607500,-0.000107530
3.610000,-0.000109870
3.612500,-0.000112186
3.615000,-0.000114478
3.617500,-0.000116744
3.620000,-0.000118984
3.622500,-0.000121197
3.625000,-0.000123382
3.627500,-0.000125467
3.630000,-0.000127690
3.632500,-0.000129721
3.635000,-0.000131879
3.637500,-0.000133849
3.640000,-0.000135874
3.642500,-0.000137871
3.645000,-0.000139834
3.647500,-0.000141761
3.650000,-0.000143651
3.652500,-0.000145504
3.655000,-0.000147319
3.657500,-0.000149095
3.660000,-0.000150832
3.662500,-0.000152528
3.665000,-0.000154182
3.667500,-0.000155795
3.670000,-0.000157365
3.672500,-0.000158892
3.675000,-0.000160374
3.677500,-0.000161812
3.680000,-0.000163205
3.682500,-0.000164551
3.685000,-0.000165851
3.687500,-0.000167103
3.690000,-0.000168308
3.692500,-0.000169463
3.695000,-0.000170570
3.697500,-0.000171628
3.700000,-0.000172635
3.702500,-0.000173592
3.705000,-0.000174498
3.707500,-0.000175352
3.710000,-0.000176154
3.712500,-0.000176905
3.715000,-0.000177552
3.717500,-0.000178282
3.720000,-0.000178839
3.722500,-0.000179409
3.725000,-0.000179936
3.727500,-0.000180410
3.730000,-0.000180828
3.732500,-0.000181191
3.735000,-0.000181497
3.737500,-0.000181746
3.740000,-0.000181898
3.742500,-0.000182056
3.745000,-0.000182184
3.747500,-0.000182266
3.750000,-0.000182266
3.752500,-0.000182266
3.755000,-0.000182266
3.757500,-0.000182266
3.760000,-0.000182029
3.762500,-0.000181757
3.765000,-0.000181437
3.767500,-0.000180886
3.770000,-0.000180541
3.772500,-0.000179885
3.775000,-0.000179267
3.777500,-0.000178612
3.780000,-0.000177908
3.782500,-0.000177152
3.785000,-0.000176345
3.787500,-0.000175486
3.790000,-0.000174577
3.792500,-0.000173618
3.795000,-0.000172610
3.797500,-0.000171552
3.800000,-0.000170297
3.802500,-0.000169256
3.805000,-0.000167922
3.807500,-0.000166654
3.810000,-0.000165351
3.812500,-0.000164006
3.815000,-0.000162620
3.817500,-0.000161192
3.820000,-0.000159724
3.822500,-0.000158216
3.825000,-0.000156668
3.827500,-0.000155083
3.830000,-0.000153459
3.832500,-0.000151799
3.835000,-0.000150103
3.837500,-0.000148371
3.840000,-0.000146604
3.842500,-0.000144804
3.845000,-0.000142971
3.847500,-0.000141106
3.850000,-0.000139209
3.852500,-0.000137282
3.855000,-0.000135325
3.857500,-0.000133339
3.860000,-0.000131324
3.862500,-0.000129283
3.865000,-0.000127215
3.867500,-0.000125121
3.870000,-0.000123003
3.872500,-0.000120860
3.875000,-0.000118694
3.877500,-0.000116506
3.880000,-0.000114296
3.882500,-0.000112066
3.885000,-0.000109815
3.887500,-0.000107545
3.890000,-0.000105257
3.892500,-0.000102952
3.895000,-0.000100629
3.897500,-0.000098291
3.900000,-0.000095868
3.902500,-0.000093602
3.905000,-0.000091157
3.907500,-0.000088798
3.910000,-0.000086429
3.912500,-0.000084047
3.915000,-0.000081653
3.917500,-0.000079248
3.920000,-0.000076833
3.922500,-0.000074408
3.925000,-0.000071974
3.927500,-0.000069532
3.930000,-0.000067083
3.932500,-0.000064628
3.935000,-0.000062167
3.937500,-0.000059700
3.940000,-0.000057230
3.942500,-0.000054757
3.945000,-0.000052280
3.947500,-0.000049802
3.950000,-0.000047323
3.952500,-0.000044843
3.955000,-0.000042363
3.957500,-0.000039885
3.960000,-0.000037408
3.962500,-0.000034934
3.965000,-0.000032463
3.967500,-0.000029996
3.970000,-0.000027534
3.972500,-0.000025077
3.975000,-0.000022626
3.977500,-0.000020182
3.980000,-0.000017745
3.982500,-0.000015317
3.985000,-0.000012897
3.987500,-0.000010487
3.990000,-0.000008087
3.992500,-0.000005697
3.995000,-0.000003320
3.997500,-0.000000954
4.000000,0.000001399
4.002500,0.000003805
4.005000,0.000006297
4.007500,0.000008863
4.010000,0.000011493
4.012500,0.000014183
4.015000,0.000016928
4.017500,0.000019726
4.020000,0.000022573
4.022500,0.000025467
4.025000,0.000028405
4.027500,0.000031385
4.030000,0.000034405
4.032500,0.000037464
4.035000,0.000040558
4.037500,0.000043687
4.040000,0.000046849
4.042500,0.000050041
4.045000,0.000053262
4.047500,0.000056511
4.050000,0.000059785
4.052500,0.000063083
4.055000,0.000066404
4.057500,0.000069745
4.060000,0.000073106
4.062500,0.000076484
4.065000,0.000079879
4.067500,0.000083288
4.070000,0.000086710
4.072500,0.000090143
4.075000,0.000093586
4.077500,0.000097037
4.080000,0.000100495
4.082500,0.000103958
4.085000,0.000107425
4.087500,0.000110894
4.090000,0.000114363
4.092500,0.000117832
4.095000,0.000121298
4.097500,0.000124760
4.100000,0.000128216
4.102500,0.000131665
4.105000,0.000135105
4.107500,0.000138535
4.110000,0.000141953
4.112500,0.000145357
4.115000,0.000148747
4.117500,0.000152120
4.120000,0.000155475
4.122500,0.000158810
4.125000,0.000162124
4.127500,0.000165415
4.130000,0.000168681
4.132500,0.000171922
4.135000,0.000175135
4.137500,0.000178318
4.140000,0.000181656
4.142500,0.000184959
4.145000,0.000188224
4.147500,0.000191449
4.150000,0.000194632
4.152500,0.000197772
4.155000,0.000200868
4.157500,0.000203954
4.160000,0.000206926
4.162500,0.000209912
4.165000,0.000212781
4.167500,0.000215665
4.170000,0.000218229
4.172500,0.000220852
4.175000,0.000223432
4.177500,0.000225957
4.180000,0.000228425
4.182500,0.000230833
4.185000,0.000233181
4.187500,0.000235467
4.190000,0.000237689
4.192500,0.000239847
4.195000,0.000241939
4.197500,0.000243963
4.200000,0.000245919
4.202500,0.000247805
4.205000,0.000249620
4.207500,0.000251362
4.210000,0.000253031
4.212500,0.000254625
4.215000,0.000256143
4.217500,0.000257585
4.220000,0.000258948
4.222500,0.000260233
4.225000,0.000261437
4.227500,0.000262367
4.230000,0.000263293
4.232500,0.000264145
4.235000,0.000264919
4.237500,0.000265614
4.240000,0.000266227
4.242500,0.000266527
4.245000,0.000266811
4.247500,0.000267131
4.250000,0.000267321
4.252500,0.000267321
4.255000,0.000267321
4.257500,0.000267249
4.260000,0.000267172
4.262500,0.000266986
4.265000,0.000266714
4.267500,0.000266263
4.270000,0.000265895
4.272500,0.000265437
4.275000,0.000264882
4.277500,0.000264243
4.280000,0.000263576
4.282500,0.000262787
4.285000,0.000261908
4.287500,0.000260947
4.290000,0.000259906
4.292500,0.000258785
4.295000,0.000257463
4.297500,0.000256307
4.300000,0.000254824
4.302500,0.000253381
4.305000,0.000251864
4.307500,0.000250266
4.310000,0.000248586
4.312500,0.000246826
4.315000,0.000244987
4.317500,0.000243070
4.320000,0.000241076
4.322500,0.000239005
4.325000,0.000236860
4.327500,0.000234640
4.330000,0.000232348
4.332500,0.000229985
4.335000,0.000227552
4.337500,0.000225050
4.340000,0.000222482
4.342500,0.000219847
4.345000,0.000217148
4.347500,0.000214387
4.350000,0.000211565
4.352500,0.000208684
4.355000,0.000205745
4.357500,0.000202750
4.360000,0.000199700
4.362500,0.000196599
4.365000,0.000193447
4.367500,0.000190246
4.370000,0.000186999
4.372500,0.000183706
4.375000,0.000180371
4.377500,0.000176995
4.380000,0.000173580
4.382500,0.000170128
4.385000,0.000166641
4.387500,0.000162859
4.390000,0.000159440
4.392500,0.000155607
4.395000,0.000151878
4.397500,0.000148132
4.400000,0.000144368
4.402500,0.000140589
4.405000,0.000136795
4.407500,0.000132991
4.410000,0.000129177
4.412500,0.000125356
4.415000,0.000121530
4.417500,0.000117701
4.420000,0.000113872
4.422500,0.000110044
4.425000,0.000106221
4.427500,0.000102403
4.430000,0.000098593
4.432500,0.000094793
4.435000,0.000091006
4.437500,0.000087233
4.440000,0.000083477
4.442500,0.000079739
4.445000,0.000076022
4.447500,0.000072328
4.450000,0.000068659
4.452500,0.000065017
4.455000,0.000061404
4.457500,0.000057823
4.460000,0.000054274
4.462500,0.000050760
4.465000,0.000047284
4.467500,0.000043847
4.470000,0.000040452
4.472500,0.000037100
4.475000,0.000033794
4.477500,0.000030537
4.480000,0.000027329
4.482500,0.000024174
4.485000,0.000021075
4.487500,0.000018034
4.490000,0.000015055
4.492500,0.000012142
4.495000,0.000009299
4.497500,0.000006534
4.500000,0.000003863
4.502500,0.000001254
4.505000,-0.000001360
4.507500,-0.000003982
4.510000,-0.000006610
4.512500,-0.000009244
4.515000,-0.000011884
4.517500,-0.000014529
4.520000,-0.000017179
4.522500,-0.000019832
4.525000,-0.000022490
4.527500,-0.000025150
4.530000,-0.000027813
4.532500,-0.000030477
4.535000,-0.000033142
4.537500,-0.000035808
4.540000,-0.000038473
4.542500,-0.000041137
4.545000,-0.000043800
4.547500,-0.000046460
4.550000,-0.000049117
4.552500,-0.000051770
4.555000,-0.000054418
4.557500,-0.000057061
4.560000,-0.000059697
4.562500,-0.000062327
4.565000,-0.000064949
4.567500,-0.000067562
4.570000,-0.000070166
4.572500,-0.000072759
4.575000,-0.000075342
4.577500,-0.000077912
4.580000,-0.000080470
4.582500,-0.000083015
4.585000,-0.000085545
4.587500,-0.000088060
4.590000,-0.000090558
4.592500,-0.000093040
4.595000,-0.000095504
4.597500,-0.000097950
4.600000,-0.000100376
4.602500,-0.000102782
4.605000,-0.000105167
4.607500,-0.000107530
4.610000,-0.000109870
4.612500,-0.000112186
4.615000,-0.000114478
4.617500,-0.000116744
4.620000,-0.000118984
4.622500,-0.000121197
4.625000,-0.000123382
4.627500,-0.000125467
4.630000,-0.000127690
4.632500,-0.000129721
4.635000,-0.000131879
4.637500,-0.000133849
4.640000,-0.000135874
4.642500,-0.000137871
4.645000,-0.000139834
4.647500,-0.000141761
4.650000,-0.000143651
4.652500,-0.000145504
4.655000,-0.000147319
4.657500,-0.000149095
4.660000,-0.000150832
4.662500,-0.000152528
4.665000,-0.000154182
4.667500,-0.000155795
4.670000,-0.000157365
4.672500,-0.000158892
4.675000,-0.000160374
4.677500,-0.000161812
4.680000,-0.000163205
4.682500,-0.000164551
4.685000,-0.000165851
4.687500,-0.000167103
4.690000,-0.000168308
4.692500,-0.000169463
4.695000,-0.000170570
4.697500,-0.000171628
4.700000,-0.000172635
4.702500,-0.000173592
4.705000,-0.000174498
4.707500,-0.000175352
4.710000,-0.000176154
4.712500,-0.000176905
4.715000,-0.000177552
4.717500,-0.000178282
4.720000,-0.000178839
4.722500,-0.000179409
4.725000,-0.000179936
4.727500,-0.000180410
4.730000,-0.000180828
4.732500,-0.000181191
4.735000,-0.000181497
4.737500,-0.000181746
4.740000,-0.000181898
4.742500,-0.000182056
4.745000,-0.000182184
4.747500,-0.000182266
4.750000,-0.000182266
4.752500,-0.000182266
4.755000,-0.000182266
4.757500,-0.000182266
4.760000,-0.000182029
4.762500,-0.000181757
4.765000,-0.000181437
4.767500,-0.000180886
4.770000,-0.000180541
4.772500,-0.000179885
4.775000,-0.000179267
4.777500,-0.000178612
4.780000,-0.000177908
4.782500,-0.000177152
4.785000,-0.000176345
4.787500,-0.000175486
4.790000,-0.000174577
4.792500,-0.000173618
4.795000,-0.000172610
4.797500,-0.000171552
4.800000,-0.000170297
4.802500,-0.000169256
4.805000,-0.000167922
4.807500,-0.000166654
4.810000,-0.000165351
4.812500,-0.000164006
4.815000,-0.000162620
4.817500,-0.000161192
4.820000,-0.000159724
4.822500,-0.000158216
4.825000,-0.000156668
4.827500,-0.000155083
4.830000,-0.000153459
4.832500,-0.000151799
4.835000,-0.000150103
4.837500,-0.000148371
4.840000,-0.000146604
4.842500,-0.000144804
4.845000,-0.000142971
4.847500,-0.000141106
4.850000,-0.000139209
4.852500,-0.000137282
4.855000,-0.000135325
4.857500,-0.000133339
4.860000,-0.000131324
4.862500,-0.000129283
4.865000,-0.000127215
4.867500,-0.000125121
4.870000,-0.000123003
4.872500,-0.000120860
4.875000,-0.000118694
4.877500,-0.000116506
4.880000,-0.000114296
4.882500,-0.000112065
4.885000,-0.000109815
4.887500,-0.000107545
4.890000,-0.000105257
4.892500,-0.000102952
4.895000,-0.000100629
4.897500,-0.000098291
4.900000,-0.000095868
4.902500,-0.000093602
4.905000,-0.000091157
4.907500,-0.000088798
4.910000,-0.000086429
4.912500,-0.000084047
4.915000,-0.000081653
4.917500,-0.000079248
4.920000,-0.000076833
4.922500,-0.000074408
4.925000,-0.000071974
4.927500,-0.000069532
4.930000,-0.000067083
4.932500,-0.000064628
4.935000,-0.000062167
4.937500,-0.000059700
4.940000,-0.000057230
4.942500,-0.000054757
4.945000,-0.000052280
4.947500,-0.000049802
4.950000,-0.000047323
4.952500,-0.000044843
4.955000,-0.000042363
4.957500,-0.000039885
4.960000,-0.000037408
4.962500,-0.000034934
4.965000,-0.000032463
4.967500,-0.000029996
4.970000,-0.000027534
4.972500,-0.000025077
4.975000,-0.000022626
4.977500,-0.000020182
4.980000,-0.000017745
4.982500,-0.000015317
4.985000,-0.000012897
4.987500,-0.000010487
4.990000,-0.000008087
4.992500,-0.000005697
4.995000,-0.000003320
4.997500,-0.000000954
